index,text,Sentiment,Political,Ideology,Immigration,Macroeconomic,National_Security,Crime,Civil_Rights,Environment,Education,Health_Care,Governance,No_Policy_Content,Asks_for_Donation,Asks_you_to_watch_something_share_something_follow_something,Misc,Makes_a_Factual_or_Verifiable_Claim,Expresses_an_Opinion
6119,setting the stage for the official hillary2016 launch tell us i m most excited about tomorrow because,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6120,sickened by news of rape of kaylamueller by isis now reports isis used mustard gas on kurds we must kill them there b4 they strike here,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6121,six moments from last night s debate that prove trump is totally unfit to be president ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6122,socialized medicine is a disaster it does not work it would hurt the people of this country gopdebate,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6123,some fussing over space backstage i don t care about where i am backstage i came to be on stage ,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6124,stopped by artisphere2015 after scfreedomsummit,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6125,thankfully there was no yoga at the gopdebate but now there can be wherever you are ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6126,thanks for the invitation fairfaxgop carly2016,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6127,thanks lieutenant governor amp all of our volunteers who are campaigning hard for johnkasich in new hampshire today ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6128,thanks to wkxlnhchris amp deanspiliotes for having me at pints amp politics barleyhouse tonight john,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6129,thanks to wrightmuswwii for hosting our town hall in wolfeboro nh this afternoon ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6130,thanks to you we made history tonight celebrate with a free magnet ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6131,the washingtoncartel wants courageous conservatives across america divided they will do everything possible to fragment us ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6132,the choice hillary is standing up to the nra senator sanders voted with them ,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6133,the dallas event on september 14 at 6 00 p m at the american airlines center looks like it will be a giant success tickets are going fast,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6134,the dem candidates give their top 3 priorities amp none include natl security seriously that s the most important responsibility demdebate,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6135,the failing nydailynews destroyed by little morty zuckerman is preparing to close and save face by going online it s dead ,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6136,the georgia team weve put together has unparalleled experience running amp winning campaigns at the grassroots level,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6137,the new hampshire drug epidemic must stop if elected potus i will create borders amp the drugs will stop pouring in ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6138,the obama administration needs to stop blaming israel for palestinian terror click here if you agree ,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6139,the state dept listed bringing peace amp stability to syria as one of its 2015 accomplishments better hurry there s only 12 hours left,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6140,the truth is that no president alone can do what it takes to rebuild the middle class we need a political revolution of millions of people ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6141,the united states must move toward a medicare for all single payer system health care is a right not a privilege ,1,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6142,they are at war with us and all we represent and so we must wage this war and we must win ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6143,this is what dauntless leadership looks like thank you governorvaproud to call you a friend h,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6144,this morning i was so touched to worship with the family of emanuel ame in charleston prayforcharleston,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6145,this was not actually a hard question i strongly support roe v wade hillary debatenight,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6146,thx uber maryland for bringing these most adorable barcs shelter kittens to the campaign today nationalcatday,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6147,time is running out enter to win a ticket to the first debate before midnight eastern time tonight ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6148,to reimagine our government we must reimagine whos running it lets start now donate 3 today,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6149,today is a very important day for our political revolution chip in before our midnight fec deadline here ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6150,tonight larry lessig will be real time with billmaher get your popcorn ready ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6151,trump rally disrupter was once on clinton s payroll ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6152,under jeb s leadership florida created the nation s 1st choose life license plates gopdebate,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6153,unlike johnkasich i fought against obamacare expansion every step of the way the next president must do the same ,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6154,voter id laws aren t intended to discourage fraud they are intended to discourage voting they have worked ,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6155,walking the milford oval at the union coffee shop and talking with voters a perfect day here in nh fitn,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6156,want to know what my super bowl pick winning percentage is ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6157,watch this video and youll understand why we want to get lessig into the debates ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6158,we are not going back to the days when women could not have full access to birth control ,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6159,we defunded planned parenthood even before these vile videos came out defund them nationwide ,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6160,we have a snapchat filter running in n h today highlighting your 57k share of the runaway nat l debt resultsnow,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6161,we have a new tumblr check out letters to hillary from americans around the country at,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6162,we must demilitarize our police forces so they dont look and act like invading armies debatewithbernie,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6163,we need a gov t that works and the politicians cant do it we must and through our campaign we will lessig2016,1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6164,we need a president who will tackle all the issues we face from systemic racism to lgbt discrimination ,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6165,we need to act on zikafast add your name and tell congress approve emergency funding now to keep families safe ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6166,we need to make sure theres accountability on wall street so there can be prosperity on main street ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6167,we re facing the highest suicide rate in 30 years let s make sure every family can access mental health treatment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6168,weve got to build on the affordable care act and make sure that every single american has access to quality affordable health care ,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6169,what i m hearing so far tax breaks for the rich more people losing health insurance and more talk about war this is not what we need ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6170,with regard to russia and syria we don t need a reset we need a reality check new op ed ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6171,with seniors at impressive gibson center in north conway new hampshire today ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6172,wnd huckabee whacks modern myth of supreme court,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6173,womens rights are human rights period join women for hillary today ,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6174,would you go from 3500 to 10 000 american boots on the ground if you don t we re going to lose readytolead,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6175,yesterday fbi director comey bowed to partisan pressure and released a vague and inappropriate letter to congress ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6176,you know how far right the gop has gone when its so called moderate candidate jebbush is talking about phasing out medicare ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6177, cnn to host first thedemocrats presidential debate,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6178,govmikehuckabee will be a guest on oreillyfactor tonight on fox news at 7 pm ct,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6179,johnkasich greets a group of volunteers from dc in laconia new hampshire this afternoon kasich4us nhpolitics,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6180,johnkasich will be a guest on foxnews tonight at 10pm est with seanhannity tune in kasich4us,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6181, potus tax and spend policies punish working families amp encourage government dependency why not lift americans out of poverty sotu,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6182, realdonaldtrump has been a key funder of liberal democrats whose policies have failed the people of illinois ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6183, tomgarfinkel my sincemoment was when bob griese lit up the cardinals on thanksgiving,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6184, alicecarozza realdonaldtrump you were so much better than jeb on hannity so great and presidential i m happy this was discussed ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6185,bobd746847 there shouldn t be a problem with this election we the people finally have someone that speaks on our behalf trump 2016,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6186,chained111 realdonaldtrump oreillyfactor yes sir,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6187,crz4basball judgejeanine realdonaldtrump looks like several legal hispanics supporting trump they know he will be good for them too,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6188, javonniandjeno realdonaldtrump ap nbc donald trump is clint eastwood the perfect hero not scared of american terrorists vote trump ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6189, raxsondfs there is no way president trump loses this election he will win by historical landslide will be greatest potus ever thanks,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6190,suzyserb realdonaldtrump 100 000 people watching tonight for real change that would be trump 2016 checking out the clown competition,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6191, zephyrusmatrix will you finally get respect for predicting u s concerns even weeks before disaster strikes the country needs a visionary,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6192, carter banned iranians from coming to u s during hostage crisis ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6193, i will do whatever it takes to save this country votersfirst,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6194, it is cruel and terrible that her life was cut short by a violent act of political intolerance hillary on jo cox ,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6195, there is never a day in the oval office that you can t make something good happen for somebody billclinton,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6196, danaperino truly a beautiful place good times today ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6197, itstarareid it was my pleasure thanks for coming out and for your support ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6198, keithwilliamsii thank you ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6199,time poll realdonaldtrump winner of last night s debate by wide margin 45 v 12 realbencarson 10 johnkasich,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6200, choosecruz on super tuesday ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6201, imwithkim add your name if you are too ,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6202, makeamericagreatagain ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6203, parisattacks the western order of democracy and liberty is under assault and must be defended ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6204, thanksdavefor two decades of laughs insights and yes even pantsuit jokes letterman you re a legend h,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6205,thankyou to uscoastguard for searching for perrycohen amp austinstephanos and working around the clock searching for these young men 1 2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6206,20 most anticipated hotel openings of 2016 trump international hotel washington d c,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6207,5 30 pm et listen live as bobvanderplaats tells why he s endorsed our campaign with simonradio1776 on whoradio,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6208,7 days into my fitn tour amp still going strong read all about my last week here,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6209,a serious voice in higher education talks about gov kasich s efforts to improve college affordability in ohio ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6210,after 5 years of acting like a king and ignoring our constitution that takes a lot of nerve,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6211,america needs someone who s a leader she s smart knowledgable tough and doesn t mess around marc,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6212,answering lots of national security questions here in derry thank you to everyone who stopped by tonight fitn,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6213,are press and party stifling larry lessig s campaign lessig2016 wewantdebate lessig via cnn election2016 news,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6214,are you allinforjeb join team jeb from day 1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6215,are you ready to shock the world tomorrow let s show them we mean business donate anything tonight ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6216,batter up ballwithpaul,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6217,bottom line is i learned diplomacy in that bar via postandcourier,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6218,can we just stop and reflect on the absurdity of donald trump finding fault with miss universe who would act like this a bully ,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6219,congratulations nikkihaley and the entire palmetto state for landing volvo s first american plant it s a great day in south carolina ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6220,democratic socialism means that we guarantee health care for all people not leave 29 million americans to fend for themselves bernieatgu,1,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6221,don t miss the most important updates from hillary amp the campaign confirm you re on the official hillary2016 list,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6222,donate 20 16 to standwithrand for internet freedom this cybermonday donate here,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6223,download the app at,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6225,enter now for your once in a lifetime chance to fly for free with hillary on the official campaign plane ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6226,excited to join morning joe today at 8 30am et live from manchester nh i hope youre able to tune in fitn,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6227,fact governor omalley firmly opposes the death penalty and abolished it in maryland hillaryclinton does not favor abolishing ,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6228,five scott walker lines from last night s gopdebate that you must read ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6229,for adam that means enjoying cross country at meets other teams run him in amp congratulate him it s neat to see ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6230,fun morning at the u talking al golden and the 03 fiesta bowl with clay,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6231,get out to vote on 11 8 2016 and we will draintheswamp rasmussen national trump 43 clinton 41,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6232,good morning rhode island thanks for the warm welcome at bryantuniv ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6233,good morning your new favorite mug is in stock now make it yours shop ,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6234,gov johnkasich spoke today at the appsusa forum in michigan about how we can make america stronger and safer,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6235,governor nikkihaley has joined our team add your name and join us too ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6236,graham when it comes to defending our nation experience is a good thing ive got a bunch of it ,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6237,great job justin you really helped us out ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6238,great talking jobs freedom and security in buffalo ny today catch the full town hall on msnbc at 8 pm et,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6239,gun violence is a problem in this country but it s not the 2nd amendments fault it s fault of evil people doing evil things uccshooting,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6240,gun violence is an epidemic we cannot become indifferent to these losses ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6241,happy to see repmarkmeadows has been righty reinstated as chairman ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6242,help reignite the promise of america by signing up to volunteer today ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6243,here is my full interview w bretbaier on specialreport from yesterday we cover the irandeal 2016 and more,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6244,here s the moment the governor is speaking about on hannity right now ,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6245,hillary approved 100k for an electrical charging station for the embassy in vienna but denied money for security in libya,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6250,i am 8 donors short of my goal tonight donate anything you can by clicking here,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6251,i am honored to be speaking at the portsdems annual banquet tonight nhpolitics,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6252,i fight for what i believe in and make sure that government works for the people ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6253,i want every boy and girl to know the american dream is big enough for you and there is a place in america for you hillary in colorado,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6254,i will be on marklevinshow at 8pm tonight tune in,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6255,i m proud to fight alongside you to reignite the promise of america ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6256,i m running for president because it is too late for establishment politics and establishment economics we need a political revolution ,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6257,i m speaking around 1 45 p m et at the new hampshire gop s fitntownhall tune in live,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6258,if marriage amp sanctity of life are truly issues of principle not politics there shouldn t be geographical boundaries to what s right amp wrong,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6259,if you want a president who will turn with the polls youll have to vote for someone else thats not leadership ,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6260,ill be a champion for limited amp effective government strong nat l defense amp for social conservative values w o apology or animosity ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6261,ill be in arlington and waxahachie tomorrow and i hope you ll join us and bring a friend click here for details ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
